ParticipantID,Condition,Trial,Image,CorrectEmotion,Response,Accuracy,RT
4,vanilla,1,FACES\066_y_m_n_b.jpg,neutrality,neutrality,1,11.223087599966675
4,vanilla,2,FACES\140_y_f_a_b.jpg,anger,fear,0,6.588064800016582
4,vanilla,3,FACES\168_m_f_a_b.jpg,anger,anger,1,8.103807399980724
4,vanilla,4,FACES\079_o_f_a_b.jpg,anger,anger,1,9.187895099865273
4,vanilla,5,FACES\066_y_m_d_b.jpg,disgust,disgust,1,3.969703699927777
4,vanilla,6,FACES\079_o_f_d_a.jpg,disgust,disgust,1,5.878258999902755
4,vanilla,7,FACES\079_o_f_a_a.jpg,anger,anger,1,8.327217700192705
4,vanilla,8,FACES\066_y_m_h_b.jpg,happiness,happiness,1,3.2018273000139743
4,vanilla,9,FACES\066_y_m_f_b.jpg,fear,fear,1,5.10350520000793
4,vanilla,10,FACES\066_y_m_d_a.jpg,disgust,anger,0,6.378702600020915
4,vanilla,11,FACES\168_m_f_f_b.jpg,fear,fear,1,3.9198229000903666
4,vanilla,12,FACES\140_y_f_n_b.jpg,neutrality,neutrality,1,5.183677599998191
4,vanilla,13,FACES\116_m_m_a_b.jpg,anger,anger,1,4.568261799868196
4,vanilla,14,FACES\079_o_f_n_b.jpg,neutrality,neutrality,1,6.990846199914813
4,vanilla,15,FACES\066_y_m_a_a.jpg,anger,anger,1,5.103858700022101
4,vanilla,16,FACES\004_o_m_a_b.jpg,anger,disgust,0,4.152395799988881
4,vanilla,17,FACES\140_y_f_a_a.jpg,anger,anger,1,5.830367600079626
4,vanilla,18,FACES\079_o_f_d_b.jpg,disgust,happiness,0,8.689532099990174
4,vanilla,19,FACES\140_y_f_n_a.jpg,neutrality,neutrality,1,4.242726600030437
4,vanilla,20,FACES\079_o_f_h_a.jpg,happiness,happiness,1,2.9525324997957796
